event_date,country,admin1,location,latitude,longitude,event_type,sub_event_type,fatalities
2024-01-25,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-27,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-01-27,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-28,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-29,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-31,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-01-31,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-01,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-02,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-03,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-05,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-06,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-07,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-08,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-09,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-10,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-10,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-10,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-11,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-11,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-11,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-12,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-12,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-12,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-13,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-13,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-13,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-14,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-14,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-14,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-15,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-15,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-02-15,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-10,Iraq,Erbil,Qimmat Kam Kur,36.9273,44.697,Explosions/Remote violence,Air/drone strike,0
2024-02-16,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-17,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-17,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-18,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-19,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-20,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-21,Iraq,Duhok,Shelaza,37.1538,43.385,Explosions/Remote violence,Air/drone strike,0
2024-02-21,Iraq,Duhok,Shelaza,37.1538,43.385,Strategic developments,Change to group/activity,0
2024-02-21,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-02-21,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-22,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-02-22,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-23,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-02-23,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-24,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-02-24,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-25,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-02-25,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-25,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-02-26,Iraq,Duhok,Gire FM,37.1503,43.5611,Strategic developments,Looting/property destruction,0
2024-03-01,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-02,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-03,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-04,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-05,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-06,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-07,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-08,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-09,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-10,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-11,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-12,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-13,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-14,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-15,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-16,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-20,Iraq,Duhok,Chiya-e Gara,37.0394,43.5175,Explosions/Remote violence,Air/drone strike,0
2024-03-10,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-11,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-12,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-13,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-14,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-15,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-16,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-16,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-17,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-18,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-19,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-20,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-21,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-22,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-23,Iraq,Duhok,Gire FM,37.1503,43.5611,Explosions/Remote violence,Air/drone strike,0
2024-03-17,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-18,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-19,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-20,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-21,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-22,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-23,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-24,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-25,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-26,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-27,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-28,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-29,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-30,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-03-31,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-10,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-04,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-05,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-06,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-07,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-08,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-08,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-09,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-11,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-12,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-12,Iraq,Erbil,Kolit,36.8775,44.6873,Explosions/Remote violence,Air/drone strike,0
2024-04-13,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-14,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-15,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-16,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-17,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-04-18,Iraq,Erbil,Barbazin,36.8447,44.8105,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Iraq,Salah Al Din,Nahiyat al Alam,34.7086,43.6924,Strategic developments,Disrupted weapons use,0
2024-02-08,Iraq,Maysan,Maimouna,31.4816,46.8651,Protests,Peaceful protest,0
2024-04-08,Iraq,Al Muthanna,As Suwayr,31.329,45.4176,Violence against civilians,Attack,0
2024-01-01,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-01,Iraq,Duhok,Gulkah,37.148,43.3244,Explosions/Remote violence,Air/drone strike,0
2024-01-02,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-03,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-05,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Battles,Armed clash,1
2024-01-02,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Violence against civilians,Attack,0
2024-01-03,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Violence against civilians,Attack,1
2024-01-04,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Change to group/activity,0
2024-01-09,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-10,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-09,Iraq,Baghdad,Baghdad - Adhamiya,33.3683,44.3636,Battles,Armed clash,1
2024-01-09,Iraq,Baghdad,Baghdad - Karadah,33.3248,44.4213,Violence against civilians,Attack,0
2024-01-06,Iraq,Al Qadissiya,Diwaniya,31.9929,44.9255,Protests,Peaceful protest,0
2024-01-14,Iraq,Baghdad,Baghdad - Kadhimiya,33.3805,44.3462,Strategic developments,Arrests,0
2024-01-14,Iraq,Baghdad,Baghdad - 9 Nissan,33.3409,44.4927,Violence against civilians,Attack,1
2024-01-18,Iraq,Baghdad,Baghdad - 9 Nissan,33.3409,44.4927,Strategic developments,Change to group/activity,0
2024-01-18,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Strategic developments,Change to group/activity,0
2024-01-18,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Strategic developments,Arrests,0
2024-01-18,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Change to group/activity,0
2024-01-19,Iraq,Baghdad,Baghdad - 9 Nissan,33.3409,44.4927,Battles,Armed clash,0
2024-01-16,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-18,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-19,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-20,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-21,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-22,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-23,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-24,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-22,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Protests,Peaceful protest,0
2024-01-22,Iraq,Baghdad,Baghdad - Adhamiya,33.3683,44.3636,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-01-28,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-29,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-31,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-01-27,Iraq,Duhok,Batifa,37.1745,43.0123,Battles,Armed clash,0
2024-01-31,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Arrests,0
2024-01-27,Iraq,Baghdad,Baghdad - Karadah,33.3248,44.4213,Violence against civilians,Attack,1
2024-02-01,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-02,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-02,Iraq,Duhok,Perex,37.2767,42.7874,Explosions/Remote violence,Air/drone strike,0
2024-02-03,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-03,Iraq,Duhok,Perex,37.2767,42.7874,Explosions/Remote violence,Air/drone strike,0
2024-02-04,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-04,Iraq,Duhok,Perex,37.2767,42.7874,Explosions/Remote violence,Air/drone strike,0
2024-02-09,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Arrests,0
2024-02-09,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Strategic developments,Arrests,0
2024-02-07,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Change to group/activity,0
2024-02-08,Iraq,Baghdad,Baghdad - 9 Nissan,33.3409,44.4927,Protests,Peaceful protest,0
2024-02-03,Iraq,Duhok,Ravina,37.2125,43.3657,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-02-07,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Violence against civilians,Attack,1
2024-02-12,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Protests,Peaceful protest,0
2024-02-14,Iraq,Babil,Al Hamza,32.3982,44.6775,Strategic developments,Arrests,0
2024-02-15,Iraq,Baghdad,Baghdad - Adhamiya,33.3683,44.3636,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-02-19,Iraq,Al Qadissiya,Diwaniya,31.9929,44.9255,Battles,Armed clash,0
2024-02-20,Iraq,Baghdad,Baghdad,33.3164,44.3591,Battles,Armed clash,0
2024-02-16,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-17,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-18,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-19,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-20,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-21,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-23,Iraq,Baghdad,Baghdad - Mansour,33.3158,44.3515,Violence against civilians,Attack,0
2024-02-21,Iraq,Al Qadissiya,Diwaniya,31.9929,44.9255,Strategic developments,Disrupted weapons use,0
2024-02-21,Iraq,Baghdad,Baghdad,33.3164,44.3591,Strategic developments,Disrupted weapons use,0
2024-02-26,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-27,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-28,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-29,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-02-25,Iraq,Al Basrah,Al Shalamijah,30.5241,47.8534,Strategic developments,Arrests,0
2024-03-01,Iraq,Baghdad,Baghdad,33.3164,44.3591,Strategic developments,Other,0
2024-02-27,Iraq,Baghdad,Baghdad - Karkh,33.3164,44.4039,Strategic developments,Change to group/activity,0
2024-03-01,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Strategic developments,Looting/property destruction,0
2024-03-02,Iraq,Duhok,Batifa,37.1745,43.0123,Explosions/Remote violence,Air/drone strike,0
2024-03-01,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-02,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-03,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-04,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-05,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-06,Iraq,Duhok,Dargal,37.1693,43.3154,Explosions/Remote violence,Air/drone strike,0
2024-03-03,Iraq,Baghdad,Baghdad - Rusafa,33.3473,44.4116,Violence against civilians,Attack,1
2024-03-07,Iraq,Baghdad,Baghdad,33.3164,44.3591,Strategic developments,Other,0
2024-03-02,Iraq,Al Basrah,Al Baradiyah,30.502,47.8493,Protests,Peaceful protest,0
2024-03-06,Iraq,Al Basrah,Al Baradiyah,30.502,47.8493,Protests,Peaceful protest,0
2024-03-05,Iraq,Baghdad,Baghdad,33.3164,44.3591,Strategic developments,Looting/property destruction,0
2024-03-07,Iraq,Duhok,Gulkah,37.148,43.3244,Explosions/Remote violence,Air/drone strike,0
2024-03-08,Iraq,Duhok,Gulkah,37.148,43.3244,Explosions/Remote violence,Air/drone strike,0
2024-03-09,Iraq,Duhok,Gulkah,37.148,43.3244,Explosions/Remote violence,Air/drone strike,0
2024-03-11,Iraq,Baghdad,Baghdad,33.3164,44.3591,Strategic developments,Arrests,0
2024-03-11,Iraq,Baghdad,Baghdad,33.3164,44.3591,Violence against civilians,Attack,1
